1609286400000,39.0746,39.27,36.8131,38.1558,2424623.467,1609372799999,91497596.0416403,318773,1238675.661,46748294.4897268,0
1609372800000,38.1558,38.2133,36.5157,37.3588,1887715.835,1609459199999,70486125.9625969,215191,936965.882,35002864.2094946,0
1609459200000,37.3596,38.959,36.9555,37.7762,2435989.127,1609545599999,92358608.1130839,287020,1211046.869,45917587.073385,0
1609545600000,37.7637,38.8798,36.8,38.2331,3018062.206,1609631999999,114060050.8496281,342120,1515999.029,57304776.3182929,0
1609632000000,38.2331,41.7017,37.763,41.2575,4903626.697,1609718399999,195224916.820531,499815,2538670.213,101002743.0746043,0
1609718400000,41.256,43.2039,38.02,41.1333,5306248.166,1609804799999,214835112.0872519,546562,2748524.557,111379845.6171471,0
1609804800000,41.13,41.8375,38.8014,41.8219,3513141.346,1609891199999,141831731.9587631,410985,1788689.042,72265488.7393605,0
1609891200000,41.8271,42.267,40.4531,42.2417,3784444.687,1609977599999,156404649.3163699,417519,1864717.1,77109380.974763,0
1609977600000,42.244,44.9,41.366,43.5728,5026746.669,1610063999999,216717611.7697121,523288,2535285.668,109380395.0858449,0
1610064000000,43.5728,43.722,40.2313,42.356,3548923.788,1610150399999,149951576.8513453,411558,1804018.632,76246982.4386924,0
1610150400000,42.345,44.0552,41.5,43.8479,2720363.636,1610236799999,116290473.5386175,294683,1458819.253,62429021.6118467,0
1610236800000,43.8479,45.162,40.0,42.4031,4277406.29,1610323199999,185165251.1320646,431771,2147084.162,93038871.7060966,0
1610323200000,42.4033,42.5094,35.0374,38.1674,6332801.055,1610409599999,243017347.9694713,664128,3174405.769,121735208.641529,0
1610409600000,38.1623,40.1989,37.0,38.2541,3261261.81,1610495999999,125897888.047957,342953,1694961.868,65468036.386054,0
1610496000000,38.2703,40.4499,37.02,40.1114,3512089.385,1610582399999,135791180.057457,366040,1870527.111,72423038.8991144,0
1610582400000,40.1114,42.0,39.5739,41.8723,3306689.933,1610668799999,135085613.30355,306640,1701948.681,69561800.4605381,0
1610668800000,41.8721,42.5622,38.6616,40.8668,3431358.936,1610755199999,140633163.6256023,363002,1713572.013,70259834.053726,0
